,uid,variable1,variable2,coefficient,k1,k2
646,646,Country of birth: Europe: Non-EU countries; measures: Value,General health: Very bad health,-0.12971182171062592,TS004,TS037
647,647,Country of birth: Europe: Non-EU countries: All other non-EU countries; measures: Value,General health: Very good health,0.4010135413516574,TS004,TS037
648,648,Country of birth: Europe: Non-EU countries: All other non-EU countries; measures: Value,General health: Good health,-0.32947880857505146,TS004,TS037
649,649,Country of birth: Europe: Non-EU countries: All other non-EU countries; measures: Value,General health: Fair health,-0.40360837911615227,TS004,TS037
650,650,Country of birth: Europe: Non-EU countries: All other non-EU countries; measures: Value,General health: Bad health,-0.22937281639645812,TS004,TS037
651,651,Country of birth: Europe: Non-EU countries: All other non-EU countries; measures: Value,General health: Very bad health,-0.12971182171062592,TS004,TS037
652,652,Country of birth: Africa; measures: Value,General health: Very good health,0.3714273305943265,TS004,TS037
653,653,Country of birth: Africa; measures: Value,General health: Good health,-0.31348493967877894,TS004,TS037
654,654,Country of birth: Africa; measures: Value,General health: Fair health,-0.3856155283530708,TS004,TS037
655,655,Country of birth: Africa; measures: Value,General health: Bad health,-0.1901588083899278,TS004,TS037
656,656,Country of birth: Africa; measures: Value,General health: Very bad health,-0.08714750786208035,TS004,TS037
657,657,Country of birth: Middle East and Asia; measures: Value,General health: Very good health,0.2804956862518836,TS004,TS037
658,658,Country of birth: Middle East and Asia; measures: Value,General health: Good health,-0.1713768744539583,TS004,TS037
659,659,Country of birth: Middle East and Asia; measures: Value,General health: Fair health,-0.3269490604313866,TS004,TS037
660,660,Country of birth: Middle East and Asia; measures: Value,General health: Bad health,-0.17353468348548629,TS004,TS037
661,661,Country of birth: Middle East and Asia; measures: Value,General health: Very bad health,-0.08245382012773926,TS004,TS037
662,662,Country of birth: The Americas and the Caribbean; measures: Value,General health: Very good health,0.489200490608642,TS004,TS037
663,663,Country of birth: The Americas and the Caribbean; measures: Value,General health: Good health,-0.4169029016291264,TS004,TS037
664,664,Country of birth: The Americas and the Caribbean; measures: Value,General health: Fair health,-0.4649540319427981,TS004,TS037
665,665,Country of birth: The Americas and the Caribbean; measures: Value,General health: Bad health,-0.29389001880253524,TS004,TS037
666,666,Country of birth: The Americas and the Caribbean; measures: Value,General health: Very bad health,-0.19317686018496824,TS004,TS037
667,667,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,General health: Very good health,0.5758659725040928,TS004,TS037
668,668,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,General health: Good health,-0.49519041835574223,TS004,TS037
669,669,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,General health: Fair health,-0.5097866951379683,TS004,TS037
670,670,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,General health: Bad health,-0.38136818709613846,TS004,TS037
671,671,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,General health: Very bad health,-0.2992971769672091,TS004,TS037
672,672,Country of birth: British Overseas ; measures: Value,General health: Very good health,0.17351692302856497,TS004,TS037
673,673,Country of birth: British Overseas ; measures: Value,General health: Good health,-0.14325565799769463,TS004,TS037
674,674,Country of birth: British Overseas ; measures: Value,General health: Fair health,-0.18857221371213007,TS004,TS037
675,675,Country of birth: British Overseas ; measures: Value,General health: Bad health,-0.08335536965515848,TS004,TS037
676,676,Country of birth: British Overseas ; measures: Value,General health: Very bad health,-0.027104798891386308,TS004,TS037
677,677,Age: Aged 4 years and under,Religion: No religion,-0.21996056739371453,TS007A,TS030
678,678,Age: Aged 4 years and under,Religion: Christian,-0.3858686664082681,TS007A,TS030
679,679,Age: Aged 4 years and under,Religion: Buddhist,0.03740459583700138,TS007A,TS030
680,680,Age: Aged 4 years and under,Religion: Hindu,0.16746811256523797,TS007A,TS030
681,681,Age: Aged 4 years and under,Religion: Jewish,0.10964237324719252,TS007A,TS030
682,682,Age: Aged 4 years and under,Religion: Muslim,0.43801836982548215,TS007A,TS030
683,683,Age: Aged 4 years and under,Religion: Sikh,0.15297252374340536,TS007A,TS030
684,684,Age: Aged 4 years and under,Religion: Other religion,0.025337042657642642,TS007A,TS030
685,685,Age: Aged 4 years and under,Religion: Not answered,-0.15926217704751555,TS007A,TS030
686,686,Age: Aged 5 to 9 years,Religion: No religion,-0.2154987773552487,TS007A,TS030
687,687,Age: Aged 5 to 9 years,Religion: Christian,-0.2631973607870016,TS007A,TS030
688,688,Age: Aged 5 to 9 years,Religion: Buddhist,-0.10284797786353148,TS007A,TS030
689,689,Age: Aged 5 to 9 years,Religion: Hindu,0.12415271877341605,TS007A,TS030
690,690,Age: Aged 5 to 9 years,Religion: Jewish,0.08456452331755165,TS007A,TS030
691,691,Age: Aged 5 to 9 years,Religion: Muslim,0.3676581435439985,TS007A,TS030
692,692,Age: Aged 5 to 9 years,Religion: Sikh,0.16163686368349042,TS007A,TS030
693,693,Age: Aged 5 to 9 years,Religion: Other religion,-0.06465317104127404,TS007A,TS030
694,694,Age: Aged 5 to 9 years,Religion: Not answered,-0.2848793069275797,TS007A,TS030
695,695,Age: Aged 10 to 14 years,Religion: No religion,-0.27868954704549204,TS007A,TS030
696,696,Age: Aged 10 to 14 years,Religion: Christian,-0.17883109427793373,TS007A,TS030
697,697,Age: Aged 10 to 14 years,Religion: Buddhist,-0.15671323750619262,TS007A,TS030
698,698,Age: Aged 10 to 14 years,Religion: Hindu,0.10441987532777557,TS007A,TS030
699,699,Age: Aged 10 to 14 years,Religion: Jewish,0.08137425944848488,TS007A,TS030
700,700,Age: Aged 10 to 14 years,Religion: Muslim,0.3640965064317549,TS007A,TS030
701,701,Age: Aged 10 to 14 years,Religion: Sikh,0.1553974593408539,TS007A,TS030
702,702,Age: Aged 10 to 14 years,Religion: Other religion,-0.08020730682009031,TS007A,TS030
703,703,Age: Aged 10 to 14 years,Religion: Not answered,-0.2960702446414571,TS007A,TS030
704,704,Age: Aged 15 to 19 years,Religion: No religion,-0.09255909003978433,TS007A,TS030
705,705,Age: Aged 15 to 19 years,Religion: Christian,-0.3341136140459619,TS007A,TS030
706,706,Age: Aged 15 to 19 years,Religion: Buddhist,0.07844487542016991,TS007A,TS030
707,707,Age: Aged 15 to 19 years,Religion: Hindu,0.08594142062189535,TS007A,TS030
708,708,Age: Aged 15 to 19 years,Religion: Jewish,0.01890633121270456,TS007A,TS030
709,709,Age: Aged 15 to 19 years,Religion: Muslim,0.2774540165929437,TS007A,TS030
710,710,Age: Aged 15 to 19 years,Religion: Sikh,0.0843352261408805,TS007A,TS030
711,711,Age: Aged 15 to 19 years,Religion: Other religion,0.05016014734102456,TS007A,TS030
712,712,Age: Aged 15 to 19 years,Religion: Not answered,0.3718906198301935,TS007A,TS030
713,713,Age: Aged 20 to 24 years,Religion: No religion,0.058748629876898925,TS007A,TS030
714,714,Age: Aged 20 to 24 years,Religion: Christian,-0.4381277483995716,TS007A,TS030
715,715,Age: Aged 20 to 24 years,Religion: Buddhist,0.23753331275176875,TS007A,TS030
716,716,Age: Aged 20 to 24 years,Religion: Hindu,0.08261735019441743,TS007A,TS030
717,717,Age: Aged 20 to 24 years,Religion: Jewish,0.017676745117622003,TS007A,TS030
718,718,Age: Aged 20 to 24 years,Religion: Muslim,0.22083839585690818,TS007A,TS030
719,719,Age: Aged 20 to 24 years,Religion: Sikh,0.03074322059075449,TS007A,TS030
720,720,Age: Aged 20 to 24 years,Religion: Other religion,0.1541720686724768,TS007A,TS030
721,721,Age: Aged 20 to 24 years,Religion: Not answered,0.4870263908982305,TS007A,TS030
722,722,Age: Aged 25 to 29 years,Religion: No religion,0.004320600900030269,TS007A,TS030
723,723,Age: Aged 25 to 29 years,Religion: Christian,-0.5037612446039903,TS007A,TS030
724,724,Age: Aged 25 to 29 years,Religion: Buddhist,0.3676841616730347,TS007A,TS030
725,725,Age: Aged 25 to 29 years,Religion: Hindu,0.13729136136789533,TS007A,TS030
726,726,Age: Aged 25 to 29 years,Religion: Jewish,0.04970421532059603,TS007A,TS030
727,727,Age: Aged 25 to 29 years,Religion: Muslim,0.3126448406710356,TS007A,TS030
728,728,Age: Aged 25 to 29 years,Religion: Sikh,0.03117902099502352,TS007A,TS030
729,729,Age: Aged 25 to 29 years,Religion: Other religion,0.22562824423602737,TS007A,TS030
730,730,Age: Aged 25 to 29 years,Religion: Not answered,0.3261417303196123,TS007A,TS030
731,731,Age: Aged 30 to 34 years,Religion: No religion,-0.04010929294680903,TS007A,TS030
732,732,Age: Aged 30 to 34 years,Religion: Christian,-0.4983564929973628,TS007A,TS030
733,733,Age: Aged 30 to 34 years,Religion: Buddhist,0.3665304900653897,TS007A,TS030
734,734,Age: Aged 30 to 34 years,Religion: Hindu,0.17665044016052858,TS007A,TS030
735,735,Age: Aged 30 to 34 years,Religion: Jewish,0.046360908478067425,TS007A,TS030
736,736,Age: Aged 30 to 34 years,Religion: Muslim,0.34070188524936057,TS007A,TS030
737,737,Age: Aged 30 to 34 years,Religion: Sikh,0.06903635975843496,TS007A,TS030
738,738,Age: Aged 30 to 34 years,Religion: Other religion,0.22619254079928294,TS007A,TS030
739,739,Age: Aged 30 to 34 years,Religion: Not answered,0.2102431503081929,TS007A,TS030
740,740,Age: Aged 35 to 39 years,Religion: No religion,-0.1790499466817292,TS007A,TS030
741,741,Age: Aged 35 to 39 years,Religion: Christian,-0.47839992699067435,TS007A,TS030
742,742,Age: Aged 35 to 39 years,Religion: Buddhist,0.3425150866056594,TS007A,TS030
743,743,Age: Aged 35 to 39 years,Religion: Hindu,0.29691127713236193,TS007A,TS030
744,744,Age: Aged 35 to 39 years,Religion: Jewish,0.078122926702835,TS007A,TS030
745,745,Age: Aged 35 to 39 years,Religion: Muslim,0.4003608874793679,TS007A,TS030
746,746,Age: Aged 35 to 39 years,Religion: Sikh,0.156966337459834,TS007A,TS030
747,747,Age: Aged 35 to 39 years,Religion: Other religion,0.2071634317378304,TS007A,TS030
748,748,Age: Aged 35 to 39 years,Religion: Not answered,0.07937191126331684,TS007A,TS030
749,749,Age: Aged 40 to 44 years,Religion: No religion,-0.30632812764614,TS007A,TS030
750,750,Age: Aged 40 to 44 years,Religion: Christian,-0.33987756936541086,TS007A,TS030
751,751,Age: Aged 40 to 44 years,Religion: Buddhist,0.29851354327745394,TS007A,TS030
752,752,Age: Aged 40 to 44 years,Religion: Hindu,0.360003272994328,TS007A,TS030
753,753,Age: Aged 40 to 44 years,Religion: Jewish,0.10704040317569245,TS007A,TS030
754,754,Age: Aged 40 to 44 years,Religion: Muslim,0.3687463848046399,TS007A,TS030
755,755,Age: Aged 40 to 44 years,Religion: Sikh,0.21184757243175867,TS007A,TS030
756,756,Age: Aged 40 to 44 years,Religion: Other religion,0.18910591462629453,TS007A,TS030
757,757,Age: Aged 40 to 44 years,Religion: Not answered,-0.007727704510060106,TS007A,TS030
758,758,Age: Aged 45 to 49 years,Religion: No religion,-0.13787835070911608,TS007A,TS030
759,759,Age: Aged 45 to 49 years,Religion: Christian,0.11032220243419052,TS007A,TS030
760,760,Age: Aged 45 to 49 years,Religion: Buddhist,0.05319044423961239,TS007A,TS030
761,761,Age: Aged 45 to 49 years,Religion: Hindu,0.11701126928211829,TS007A,TS030
762,762,Age: Aged 45 to 49 years,Religion: Jewish,0.030565455884925322,TS007A,TS030
763,763,Age: Aged 45 to 49 years,Religion: Muslim,-0.012495276626576865,TS007A,TS030
764,764,Age: Aged 45 to 49 years,Religion: Sikh,0.07892059511699945,TS007A,TS030
